Code,GeoFips,GeoName,TimePeriod,CL_UNIT,UNIT_MULT,DataValue,NoteRef
CAEMP25N-10,17187,"Warren, IL",2021,Number of jobs,0,8210,
CAEMP25N-10,17187,"Warren, IL",2022,Number of jobs,0,8477,
CAEMP25N-10,17189,"Washington, IL",2018,Number of jobs,0,9548,
CAEMP25N-10,17189,"Washington, IL",2019,Number of jobs,0,9255,
CAEMP25N-10,17189,"Washington, IL",2020,Number of jobs,0,8911,
CAEMP25N-10,17189,"Washington, IL",2021,Number of jobs,0,9090,
CAEMP25N-10,17189,"Washington, IL",2022,Number of jobs,0,9858,
CAEMP25N-10,17191,"Wayne, IL",2018,Number of jobs,0,7952,
CAEMP25N-10,17191,"Wayne, IL",2019,Number of jobs,0,7897,
CAEMP25N-10,17191,"Wayne, IL",2020,Number of jobs,0,7678,
CAEMP25N-10,17191,"Wayne, IL",2021,Number of jobs,0,7977,
CAEMP25N-10,17191,"Wayne, IL",2022,Number of jobs,0,8277,
CAEMP25N-10,17193,"White, IL",2018,Number of jobs,0,7596,
CAEMP25N-10,17193,"White, IL",2019,Number of jobs,0,7353,
CAEMP25N-10,17193,"White, IL",2020,Number of jobs,0,6845,
CAEMP25N-10,17193,"White, IL",2021,Number of jobs,0,6803,
CAEMP25N-10,17193,"White, IL",2022,Number of jobs,0,7087,
CAEMP25N-10,17195,"Whiteside, IL",2018,Number of jobs,0,27888,
CAEMP25N-10,17195,"Whiteside, IL",2019,Number of jobs,0,27981,
CAEMP25N-10,17195,"Whiteside, IL",2020,Number of jobs,0,26885,
CAEMP25N-10,17195,"Whiteside, IL",2021,Number of jobs,0,27224,
CAEMP25N-10,17195,"Whiteside, IL",2022,Number of jobs,0,28230,
CAEMP25N-10,17197,"Will, IL",2018,Number of jobs,0,340153,
CAEMP25N-10,17197,"Will, IL",2019,Number of jobs,0,341962,
CAEMP25N-10,17197,"Will, IL",2020,Number of jobs,0,336763,
CAEMP25N-10,17197,"Will, IL",2021,Number of jobs,0,350542,
CAEMP25N-10,17197,"Will, IL",2022,Number of jobs,0,369582,
CAEMP25N-10,17199,"Williamson, IL",2018,Number of jobs,0,37709,
CAEMP25N-10,17199,"Williamson, IL",2019,Number of jobs,0,37894,
CAEMP25N-10,17199,"Williamson, IL",2020,Number of jobs,0,36450,
CAEMP25N-10,17199,"Williamson, IL",2021,Number of jobs,0,37152,
CAEMP25N-10,17199,"Williamson, IL",2022,Number of jobs,0,38267,
CAEMP25N-10,17201,"Winnebago, IL",2018,Number of jobs,0,162347,
CAEMP25N-10,17201,"Winnebago, IL",2019,Number of jobs,0,161188,
CAEMP25N-10,17201,"Winnebago, IL",2020,Number of jobs,0,151078,
CAEMP25N-10,17201,"Winnebago, IL",2021,Number of jobs,0,156360,
CAEMP25N-10,17201,"Winnebago, IL",2022,Number of jobs,0,165288,
CAEMP25N-10,17203,"Woodford, IL",2018,Number of jobs,0,15457,
CAEMP25N-10,17203,"Woodford, IL",2019,Number of jobs,0,15615,
CAEMP25N-10,17203,"Woodford, IL",2020,Number of jobs,0,15501,
CAEMP25N-10,17203,"Woodford, IL",2021,Number of jobs,0,16039,
CAEMP25N-10,17203,"Woodford, IL",2022,Number of jobs,0,16701,
CAEMP25N-10,18001,"Adams, IN",2018,Number of jobs,0,21371,
CAEMP25N-10,18001,"Adams, IN",2019,Number of jobs,0,20702,
CAEMP25N-10,18001,"Adams, IN",2020,Number of jobs,0,20152,
CAEMP25N-10,18001,"Adams, IN",2021,Number of jobs,0,20647,
CAEMP25N-10,18001,"Adams, IN",2022,Number of jobs,0,21285,
CAEMP25N-10,18003,"Allen, IN",2018,Number of jobs,0,246573,
CAEMP25N-10,18003,"Allen, IN",2019,Number of jobs,0,248943,
CAEMP25N-10,18003,"Allen, IN",2020,Number of jobs,0,241316,
CAEMP25N-10,18003,"Allen, IN",2021,Number of jobs,0,250202,
CAEMP25N-10,18003,"Allen, IN",2022,Number of jobs,0,262277,
CAEMP25N-10,18005,"Bartholomew, IN",2018,Number of jobs,0,61983,
CAEMP25N-10,18005,"Bartholomew, IN",2019,Number of jobs,0,61913,
CAEMP25N-10,18005,"Bartholomew, IN",2020,Number of jobs,0,58403,
CAEMP25N-10,18005,"Bartholomew, IN",2021,Number of jobs,0,59219,
CAEMP25N-10,18005,"Bartholomew, IN",2022,Number of jobs,0,62201,
CAEMP25N-10,18007,"Benton, IN",2018,Number of jobs,0,3933,
CAEMP25N-10,18007,"Benton, IN",2019,Number of jobs,0,3699,
CAEMP25N-10,18007,"Benton, IN",2020,Number of jobs,0,3695,
CAEMP25N-10,18007,"Benton, IN",2021,Number of jobs,0,3630,
CAEMP25N-10,18007,"Benton, IN",2022,Number of jobs,0,3579,
CAEMP25N-10,18009,"Blackford, IN",2018,Number of jobs,0,4624,
CAEMP25N-10,18009,"Blackford, IN",2019,Number of jobs,0,4375,
CAEMP25N-10,18009,"Blackford, IN",2020,Number of jobs,0,4099,
CAEMP25N-10,18009,"Blackford, IN",2021,Number of jobs,0,4101,
CAEMP25N-10,18009,"Blackford, IN",2022,Number of jobs,0,4232,
CAEMP25N-10,18011,"Boone, IN",2018,Number of jobs,0,42409,
CAEMP25N-10,18011,"Boone, IN",2019,Number of jobs,0,44177,
CAEMP25N-10,18011,"Boone, IN",2020,Number of jobs,0,48026,
CAEMP25N-10,18011,"Boone, IN",2021,Number of jobs,0,51821,
CAEMP25N-10,18011,"Boone, IN",2022,Number of jobs,0,55038,
CAEMP25N-10,18013,"Brown, IN",2018,Number of jobs,0,5526,
CAEMP25N-10,18013,"Brown, IN",2019,Number of jobs,0,5494,
CAEMP25N-10,18013,"Brown, IN",2020,Number of jobs,0,5251,
CAEMP25N-10,18013,"Brown, IN",2021,Number of jobs,0,5538,
CAEMP25N-10,18013,"Brown, IN",2022,Number of jobs,0,5769,
CAEMP25N-10,18015,"Carroll, IN",2018,Number of jobs,0,8374,
CAEMP25N-10,18015,"Carroll, IN",2019,Number of jobs,0,8489,
CAEMP25N-10,18015,"Carroll, IN",2020,Number of jobs,0,8483,
CAEMP25N-10,18015,"Carroll, IN",2021,Number of jobs,0,8517,
CAEMP25N-10,18015,"Carroll, IN",2022,Number of jobs,0,8596,
CAEMP25N-10,18017,"Cass, IN",2018,Number of jobs,0,19209,
CAEMP25N-10,18017,"Cass, IN",2019,Number of jobs,0,19015,
CAEMP25N-10,18017,"Cass, IN",2020,Number of jobs,0,18270,
CAEMP25N-10,18017,"Cass, IN",2021,Number of jobs,0,18421,
CAEMP25N-10,18017,"Cass, IN",2022,Number of jobs,0,18820,
CAEMP25N-10,18019,"Clark, IN",2018,Number of jobs,0,68675,
CAEMP25N-10,18019,"Clark, IN",2019,Number of jobs,0,68898,
CAEMP25N-10,18019,"Clark, IN",2020,Number of jobs,0,68503,
CAEMP25N-10,18019,"Clark, IN",2021,Number of jobs,0,71313,
CAEMP25N-10,18019,"Clark, IN",2022,Number of jobs,0,74463,
CAEMP25N-10,18021,"Clay, IN",2018,Number of jobs,0,11034,
CAEMP25N-10,18021,"Clay, IN",2019,Number of jobs,0,10909,
CAEMP25N-10,18021,"Clay, IN",2020,Number of jobs,0,10688,
CAEMP25N-10,18021,"Clay, IN",2021,Number of jobs,0,10625,
CAEMP25N-10,18021,"Clay, IN",2022,Number of jobs,0,10933,
CAEMP25N-10,18023,"Clinton, IN",2018,Number of jobs,0,14994,
CAEMP25N-10,18023,"Clinton, IN",2019,Number of jobs,0,14932,
CAEMP25N-10,18023,"Clinton, IN",2020,Number of jobs,0,14586,
CAEMP25N-10,18023,"Clinton, IN",2021,Number of jobs,0,14904,
CAEMP25N-10,18023,"Clinton, IN",2022,Number of jobs,0,15378,
CAEMP25N-10,18025,"Crawford, IN",2018,Number of jobs,0,3294,
CAEMP25N-10,18025,"Crawford, IN",2019,Number of jobs,0,3147,
CAEMP25N-10,18025,"Crawford, IN",2020,Number of jobs,0,3206,
CAEMP25N-10,18025,"Crawford, IN",2021,Number of jobs,0,3217,
CAEMP25N-10,18025,"Crawford, IN",2022,Number of jobs,0,3266,
CAEMP25N-10,18027,"Daviess, IN",2018,Number of jobs,0,18201,
CAEMP25N-10,18027,"Daviess, IN",2019,Number of jobs,0,18329,
CAEMP25N-10,18027,"Daviess, IN",2020,Number of jobs,0,18260,
CAEMP25N-10,18027,"Daviess, IN",2021,Number of jobs,0,18360,
CAEMP25N-10,18027,"Daviess, IN",2022,Number of jobs,0,18845,
CAEMP25N-10,18029,"Dearborn, IN",2018,Number of jobs,0,20262,
CAEMP25N-10,18029,"Dearborn, IN",2019,Number of jobs,0,20390,
CAEMP25N-10,18029,"Dearborn, IN",2020,Number of jobs,0,19740,
CAEMP25N-10,18029,"Dearborn, IN",2021,Number of jobs,0,20239,
CAEMP25N-10,18029,"Dearborn, IN",2022,Number of jobs,0,21153,
CAEMP25N-10,18031,"Decatur, IN",2018,Number of jobs,0,17869,
CAEMP25N-10,18031,"Decatur, IN",2019,Number of jobs,0,18446,
CAEMP25N-10,18031,"Decatur, IN",2020,Number of jobs,0,17329,
CAEMP25N-10,18031,"Decatur, IN",2021,Number of jobs,0,17903,
CAEMP25N-10,18031,"Decatur, IN",2022,Number of jobs,0,18019,
CAEMP25N-10,18033,"DeKalb, IN",2018,Number of jobs,0,28104,
CAEMP25N-10,18033,"DeKalb, IN",2019,Number of jobs,0,28119,
CAEMP25N-10,18033,"DeKalb, IN",2020,Number of jobs,0,26798,
CAEMP25N-10,18033,"DeKalb, IN",2021,Number of jobs,0,27759,
CAEMP25N-10,18033,"DeKalb, IN",2022,Number of jobs,0,28489,
CAEMP25N-10,18035,"Delaware, IN",2018,Number of jobs,0,60241,
CAEMP25N-10,18035,"Delaware, IN",2019,Number of jobs,0,60061,
CAEMP25N-10,18035,"Delaware, IN",2020,Number of jobs,0,57878,
CAEMP25N-10,18035,"Delaware, IN",2021,Number of jobs,0,58143,
CAEMP25N-10,18035,"Delaware, IN",2022,Number of jobs,0,59783,
CAEMP25N-10,18037,"Dubois, IN",2018,Number of jobs,0,35854,
CAEMP25N-10,18037,"Dubois, IN",2019,Number of jobs,0,35570,
CAEMP25N-10,18037,"Dubois, IN",2020,Number of jobs,0,34583,
CAEMP25N-10,18037,"Dubois, IN",2021,Number of jobs,0,34546,
CAEMP25N-10,18037,"Dubois, IN",2022,Number of jobs,0,35063,
CAEMP25N-10,18039,"Elkhart, IN",2018,Number of jobs,0,166165,
CAEMP25N-10,18039,"Elkhart, IN",2019,Number of jobs,0,161305,
CAEMP25N-10,18039,"Elkhart, IN",2020,Number of jobs,0,153511,
CAEMP25N-10,18039,"Elkhart, IN",2021,Number of jobs,0,167144,
CAEMP25N-10,18039,"Elkhart, IN",2022,Number of jobs,0,173324,
CAEMP25N-10,18041,"Fayette, IN",2018,Number of jobs,0,9022,
CAEMP25N-10,18041,"Fayette, IN",2019,Number of jobs,0,8575,
CAEMP25N-10,18041,"Fayette, IN",2020,Number of jobs,0,8219,
CAEMP25N-10,18041,"Fayette, IN",2021,Number of jobs,0,8379,
CAEMP25N-10,18041,"Fayette, IN",2022,Number of jobs,0,8540,
CAEMP25N-10,18043,"Floyd, IN",2018,Number of jobs,0,42756,
CAEMP25N-10,18043,"Floyd, IN",2019,Number of jobs,0,42630,
CAEMP25N-10,18043,"Floyd, IN",2020,Number of jobs,0,40898,
CAEMP25N-10,18043,"Floyd, IN",2021,Number of jobs,0,42357,
CAEMP25N-10,18043,"Floyd, IN",2022,Number of jobs,0,44170,
CAEMP25N-10,18045,"Fountain, IN",2018,Number of jobs,0,6915,
CAEMP25N-10,18045,"Fountain, IN",2019,Number of jobs,0,6819,
CAEMP25N-10,18045,"Fountain, IN",2020,Number of jobs,0,6514,
CAEMP25N-10,18045,"Fountain, IN",2021,Number of jobs,0,6796,
CAEMP25N-10,18045,"Fountain, IN",2022,Number of jobs,0,7172,
CAEMP25N-10,18047,"Franklin, IN",2018,Number of jobs,0,7826,
CAEMP25N-10,18047,"Franklin, IN",2019,Number of jobs,0,7834,
CAEMP25N-10,18047,"Franklin, IN",2020,Number of jobs,0,7933,
CAEMP25N-10,18047,"Franklin, IN",2021,Number of jobs,0,8046,
CAEMP25N-10,18047,"Franklin, IN",2022,Number of jobs,0,8448,
CAEMP25N-10,18049,"Fulton, IN",2018,Number of jobs,0,9766,
CAEMP25N-10,18049,"Fulton, IN",2019,Number of jobs,0,9586,
CAEMP25N-10,18049,"Fulton, IN",2020,Number of jobs,0,9353,
CAEMP25N-10,18049,"Fulton, IN",2021,Number of jobs,0,9380,
CAEMP25N-10,18049,"Fulton, IN",2022,Number of jobs,0,9632,
CAEMP25N-10,18051,"Gibson, IN",2018,Number of jobs,0,25095,
CAEMP25N-10,18051,"Gibson, IN",2019,Number of jobs,0,25311,
CAEMP25N-10,18051,"Gibson, IN",2020,Number of jobs,0,24726,
CAEMP25N-10,18051,"Gibson, IN",2021,Number of jobs,0,24993,
CAEMP25N-10,18051,"Gibson, IN",2022,Number of jobs,0,25694,
CAEMP25N-10,18053,"Grant, IN",2018,Number of jobs,0,35373,
CAEMP25N-10,18053,"Grant, IN",2019,Number of jobs,0,34819,
CAEMP25N-10,18053,"Grant, IN",2020,Number of jobs,0,34172,
CAEMP25N-10,18053,"Grant, IN",2021,Number of jobs,0,34496,
CAEMP25N-10,18053,"Grant, IN",2022,Number of jobs,0,35623,
CAEMP25N-10,18055,"Greene, IN",2018,Number of jobs,0,10856,
CAEMP25N-10,18055,"Greene, IN",2019,Number of jobs,0,10703,
CAEMP25N-10,18055,"Greene, IN",2020,Number of jobs,0,10586,
CAEMP25N-10,18055,"Greene, IN",2021,Number of jobs,0,10763,
CAEMP25N-10,18055,"Greene, IN",2022,Number of jobs,0,10970,
CAEMP25N-10,18057,"Hamilton, IN",2018,Number of jobs,0,211980,
CAEMP25N-10,18057,"Hamilton, IN",2019,Number of jobs,0,213371,
CAEMP25N-10,18057,"Hamilton, IN",2020,Number of jobs,0,214089,
CAEMP25N-10,18057,"Hamilton, IN",2021,Number of jobs,0,227213,
CAEMP25N-10,18057,"Hamilton, IN",2022,Number of jobs,0,242614,
CAEMP25N-10,18059,"Hancock, IN",2018,Number of jobs,0,35687,
CAEMP25N-10,18059,"Hancock, IN",2019,Number of jobs,0,36911,
CAEMP25N-10,18059,"Hancock, IN",2020,Number of jobs,0,36607,
CAEMP25N-10,18059,"Hancock, IN",2021,Number of jobs,0,37829,
CAEMP25N-10,18059,"Hancock, IN",2022,Number of jobs,0,39985,
CAEMP25N-10,18061,"Harrison, IN",2018,Number of jobs,0,16062,
CAEMP25N-10,18061,"Harrison, IN",2019,Number of jobs,0,15762,
CAEMP25N-10,18061,"Harrison, IN",2020,Number of jobs,0,15224,
CAEMP25N-10,18061,"Harrison, IN",2021,Number of jobs,0,15559,
CAEMP25N-10,18061,"Harrison, IN",2022,Number of jobs,0,16085,
CAEMP25N-10,18063,"Hendricks, IN",2018,Number of jobs,0,96947,
CAEMP25N-10,18063,"Hendricks, IN",2019,Number of jobs,0,98629,
CAEMP25N-10,18063,"Hendricks, IN",2020,Number of jobs,0,100812,
CAEMP25N-10,18063,"Hendricks, IN",2021,Number of jobs,0,106395,
CAEMP25N-10,18063,"Hendricks, IN",2022,Number of jobs,0,113503,
CAEMP25N-10,18065,"Henry, IN",2018,Number of jobs,0,17835,
CAEMP25N-10,18065,"Henry, IN",2019,Number of jobs,0,17831,
CAEMP25N-10,18065,"Henry, IN",2020,Number of jobs,0,17506,
CAEMP25N-10,18065,"Henry, IN",2021,Number of jobs,0,17874,
CAEMP25N-10,18065,"Henry, IN",2022,Number of jobs,0,18557,
CAEMP25N-10,18067,"Howard, IN",2018,Number of jobs,0,48917,
CAEMP25N-10,18067,"Howard, IN",2019,Number of jobs,0,47870,
CAEMP25N-10,18067,"Howard, IN",2020,Number of jobs,0,45863,
CAEMP25N-10,18067,"Howard, IN",2021,Number of jobs,0,45316,
CAEMP25N-10,18067,"Howard, IN",2022,Number of jobs,0,45315,
CAEMP25N-10,18069,"Huntington, IN",2018,Number of jobs,0,18367,
CAEMP25N-10,18069,"Huntington, IN",2019,Number of jobs,0,18139,
CAEMP25N-10,18069,"Huntington, IN",2020,Number of jobs,0,17741,
CAEMP25N-10,18069,"Huntington, IN",2021,Number of jobs,0,18288,
CAEMP25N-10,18069,"Huntington, IN",2022,Number of jobs,0,18920,
CAEMP25N-10,18071,"Jackson, IN",2018,Number of jobs,0,26498,
CAEMP25N-10,18071,"Jackson, IN",2019,Number of jobs,0,26644,
CAEMP25N-10,18071,"Jackson, IN",2020,Number of jobs,0,26249,
CAEMP25N-10,18071,"Jackson, IN",2021,Number of jobs,0,27655,
CAEMP25N-10,18071,"Jackson, IN",2022,Number of jobs,0,28651,
CAEMP25N-10,18073,"Jasper, IN",2018,Number of jobs,0,15793,
CAEMP25N-10,18073,"Jasper, IN",2019,Number of jobs,0,15481,
CAEMP25N-10,18073,"Jasper, IN",2020,Number of jobs,0,15325,
CAEMP25N-10,18073,"Jasper, IN",2021,Number of jobs,0,15545,
CAEMP25N-10,18073,"Jasper, IN",2022,Number of jobs,0,15747,
CAEMP25N-10,18075,"Jay, IN",2018,Number of jobs,0,10288,
CAEMP25N-10,18075,"Jay, IN",2019,Number of jobs,0,9980,
CAEMP25N-10,18075,"Jay, IN",2020,Number of jobs,0,9556,
CAEMP25N-10,18075,"Jay, IN",2021,Number of jobs,0,9711,
CAEMP25N-10,18075,"Jay, IN",2022,Number of jobs,0,9970,
CAEMP25N-10,18077,"Jefferson, IN",2018,Number of jobs,0,16701,
CAEMP25N-10,18077,"Jefferson, IN",2019,Number of jobs,0,16745,
CAEMP25N-10,18077,"Jefferson, IN",2020,Number of jobs,0,16130,
CAEMP25N-10,18077,"Jefferson, IN",2021,Number of jobs,0,16678,
CAEMP25N-10,18077,"Jefferson, IN",2022,Number of jobs,0,17310,
CAEMP25N-10,18079,"Jennings, IN",2018,Number of jobs,0,10536,
CAEMP25N-10,18079,"Jennings, IN",2019,Number of jobs,0,10569,
CAEMP25N-10,18079,"Jennings, IN",2020,Number of jobs,0,10322,
CAEMP25N-10,18079,"Jennings, IN",2021,Number of jobs,0,10593,
CAEMP25N-10,18079,"Jennings, IN",2022,Number of jobs,0,10973,
CAEMP25N-10,18081,"Johnson, IN",2018,Number of jobs,0,77767,
CAEMP25N-10,18081,"Johnson, IN",2019,Number of jobs,0,79293,
CAEMP25N-10,18081,"Johnson, IN",2020,Number of jobs,0,79495,
CAEMP25N-10,18081,"Johnson, IN",2021,Number of jobs,0,84375,
CAEMP25N-10,18081,"Johnson, IN",2022,Number of jobs,0,89554,
CAEMP25N-10,18083,"Knox, IN",2018,Number of jobs,0,22733,
CAEMP25N-10,18083,"Knox, IN",2019,Number of jobs,0,22355,
CAEMP25N-10,18083,"Knox, IN",2020,Number of jobs,0,21751,
CAEMP25N-10,18083,"Knox, IN",2021,Number of jobs,0,22222,
CAEMP25N-10,18083,"Knox, IN",2022,Number of jobs,0,22396,
CAEMP25N-10,18085,"Kosciusko, IN",2018,Number of jobs,0,50638,
CAEMP25N-10,18085,"Kosciusko, IN",2019,Number of jobs,0,50377,
CAEMP25N-10,18085,"Kosciusko, IN",2020,Number of jobs,0,48398,
CAEMP25N-10,18085,"Kosciusko, IN",2021,Number of jobs,0,48488,
CAEMP25N-10,18085,"Kosciusko, IN",2022,Number of jobs,0,49545,
CAEMP25N-10,18087,"Lagrange, IN",2018,Number of jobs,0,23408,
CAEMP25N-10,18087,"Lagrange, IN",2019,Number of jobs,0,22747,
CAEMP25N-10,18087,"Lagrange, IN",2020,Number of jobs,0,21856,
CAEMP25N-10,18087,"Lagrange, IN",2021,Number of jobs,0,23584,
CAEMP25N-10,18087,"Lagrange, IN",2022,Number of jobs,0,25109,
CAEMP25N-10,18089,"Lake, IN",2018,Number of jobs,0,247718,
CAEMP25N-10,18089,"Lake, IN",2019,Number of jobs,0,247499,
CAEMP25N-10,18089,"Lake, IN",2020,Number of jobs,0,237805,
CAEMP25N-10,18089,"Lake, IN",2021,Number of jobs,0,247476,
CAEMP25N-10,18089,"Lake, IN",2022,Number of jobs,0,257144,
CAEMP25N-10,18091,"LaPorte, IN",2018,Number of jobs,0,53329,
CAEMP25N-10,18091,"LaPorte, IN",2019,Number of jobs,0,53240,
CAEMP25N-10,18091,"LaPorte, IN",2020,Number of jobs,0,51421,
CAEMP25N-10,18091,"LaPorte, IN",2021,Number of jobs,0,52792,
CAEMP25N-10,18091,"LaPorte, IN",2022,Number of jobs,0,54682,
CAEMP25N-10,18093,"Lawrence, IN",2018,Number of jobs,0,19715,
CAEMP25N-10,18093,"Lawrence, IN",2019,Number of jobs,0,19563,
CAEMP25N-10,18093,"Lawrence, IN",2020,Number of jobs,0,19054,
CAEMP25N-10,18093,"Lawrence, IN",2021,Number of jobs,0,19617,
CAEMP25N-10,18093,"Lawrence, IN",2022,Number of jobs,0,19768,
CAEMP25N-10,18095,"Madison, IN",2018,Number of jobs,0,54130,
CAEMP25N-10,18095,"Madison, IN",2019,Number of jobs,0,53826,
CAEMP25N-10,18095,"Madison, IN",2020,Number of jobs,0,52722,
CAEMP25N-10,18095,"Madison, IN",2021,Number of jobs,0,54406,
CAEMP25N-10,18095,"Madison, IN",2022,Number of jobs,0,55165,
CAEMP25N-10,18097,"Marion, IN",2018,Number of jobs,0,762671,
CAEMP25N-10,18097,"Marion, IN",2019,Number of jobs,0,771239,
CAEMP25N-10,18097,"Marion, IN",2020,Number of jobs,0,736470,
CAEMP25N-10,18097,"Marion, IN",2021,Number of jobs,0,766068,
CAEMP25N-10,18097,"Marion, IN",2022,Number of jobs,0,802109,
CAEMP25N-10,18099,"Marshall, IN",2018,Number of jobs,0,24487,
CAEMP25N-10,18099,"Marshall, IN",2019,Number of jobs,0,24302,
CAEMP25N-10,18099,"Marshall, IN",2020,Number of jobs,0,23529,
CAEMP25N-10,18099,"Marshall, IN",2021,Number of jobs,0,24365,
CAEMP25N-10,18099,"Marshall, IN",2022,Number of jobs,0,25258,
CAEMP25N-10,18101,"Martin, IN",2018,Number of jobs,0,8960,
CAEMP25N-10,18101,"Martin, IN",2019,Number of jobs,0,9439,
CAEMP25N-10,18101,"Martin, IN",2020,Number of jobs,0,9628,
CAEMP25N-10,18101,"Martin, IN",2021,Number of jobs,0,9858,
CAEMP25N-10,18101,"Martin, IN",2022,Number of jobs,0,10051,
CAEMP25N-10,18103,"Miami, IN",2018,Number of jobs,0,13517,
CAEMP25N-10,18103,"Miami, IN",2019,Number of jobs,0,13115,
CAEMP25N-10,18103,"Miami, IN",2020,Number of jobs,0,12716,
CAEMP25N-10,18103,"Miami, IN",2021,Number of jobs,0,12881,
CAEMP25N-10,18103,"Miami, IN",2022,Number of jobs,0,12929,
CAEMP25N-10,18105,"Monroe, IN",2018,Number of jobs,0,91519,
CAEMP25N-10,18105,"Monroe, IN",2019,Number of jobs,0,92379,
CAEMP25N-10,18105,"Monroe, IN",2020,Number of jobs,0,89687,
CAEMP25N-10,18105,"Monroe, IN",2021,Number of jobs,0,91905,
CAEMP25N-10,18105,"Monroe, IN",2022,Number of jobs,0,95835,
CAEMP25N-10,18107,"Montgomery, IN",2018,Number of jobs,0,20555,
CAEMP25N-10,18107,"Montgomery, IN",2019,Number of jobs,0,20151,
CAEMP25N-10,18107,"Montgomery, IN",2020,Number of jobs,0,19871,
CAEMP25N-10,18107,"Montgomery, IN",2021,Number of jobs,0,20125,
CAEMP25N-10,18107,"Montgomery, IN",2022,Number of jobs,0,20937,
CAEMP25N-10,18109,"Morgan, IN",2018,Number of jobs,0,24771,
CAEMP25N-10,18109,"Morgan, IN",2019,Number of jobs,0,24054,
CAEMP25N-10,18109,"Morgan, IN",2020,Number of jobs,0,23915,
CAEMP25N-10,18109,"Morgan, IN",2021,Number of jobs,0,24683,
CAEMP25N-10,18109,"Morgan, IN",2022,Number of jobs,0,25210,
CAEMP25N-10,18111,"Newton, IN",2018,Number of jobs,0,4987,
CAEMP25N-10,18111,"Newton, IN",2019,Number of jobs,0,4837,
CAEMP25N-10,18111,"Newton, IN",2020,Number of jobs,0,4804,
CAEMP25N-10,18111,"Newton, IN",2021,Number of jobs,0,4942,
CAEMP25N-10,18111,"Newton, IN",2022,Number of jobs,0,5019,
CAEMP25N-10,18113,"Noble, IN",2018,Number of jobs,0,24599,
CAEMP25N-10,18113,"Noble, IN",2019,Number of jobs,0,24592,
CAEMP25N-10,18113,"Noble, IN",2020,Number of jobs,0,22900,
CAEMP25N-10,18113,"Noble, IN",2021,Number of jobs,0,23291,
CAEMP25N-10,18113,"Noble, IN",2022,Number of jobs,0,23731,
CAEMP25N-10,18115,"Ohio, IN",2018,Number of jobs,0,2063,
CAEMP25N-10,18115,"Ohio, IN",2019,Number of jobs,0,1976,
CAEMP25N-10,18115,"Ohio, IN",2020,Number of jobs,0,1787,
CAEMP25N-10,18115,"Ohio, IN",2021,Number of jobs,0,1788,
CAEMP25N-10,18115,"Ohio, IN",2022,Number of jobs,0,1803,
CAEMP25N-10,18117,"Orange, IN",2018,Number of jobs,0,10185,
CAEMP25N-10,18117,"Orange, IN",2019,Number of jobs,0,10283,
CAEMP25N-10,18117,"Orange, IN",2020,Number of jobs,0,9590,
CAEMP25N-10,18117,"Orange, IN",2021,Number of jobs,0,9874,
CAEMP25N-10,18117,"Orange, IN",2022,Number of jobs,0,10165,
CAEMP25N-10,18119,"Owen, IN",2018,Number of jobs,0,7786,
CAEMP25N-10,18119,"Owen, IN",2019,Number of jobs,0,7896,
CAEMP25N-10,18119,"Owen, IN",2020,Number of jobs,0,7866,
CAEMP25N-10,18119,"Owen, IN",2021,Number of jobs,0,8097,
CAEMP25N-10,18119,"Owen, IN",2022,Number of jobs,0,8676,
CAEMP25N-10,18121,"Parke, IN",2018,Number of jobs,0,5751,
CAEMP25N-10,18121,"Parke, IN",2019,Number of jobs,0,5685,
CAEMP25N-10,18121,"Parke, IN",2020,Number of jobs,0,5651,
CAEMP25N-10,18121,"Parke, IN",2021,Number of jobs,0,5876,
CAEMP25N-10,18121,"Parke, IN",2022,Number of jobs,0,6044,
CAEMP25N-10,18123,"Perry, IN",2018,Number of jobs,0,8672,
CAEMP25N-10,18123,"Perry, IN",2019,Number of jobs,0,8591,
CAEMP25N-10,18123,"Perry, IN",2020,Number of jobs,0,8341,
CAEMP25N-10,18123,"Perry, IN",2021,Number of jobs,0,8299,
CAEMP25N-10,18123,"Perry, IN",2022,Number of jobs,0,8461,
CAEMP25N-10,18125,"Pike, IN",2018,Number of jobs,0,4197,
CAEMP25N-10,18125,"Pike, IN",2019,Number of jobs,0,4149,
CAEMP25N-10,18125,"Pike, IN",2020,Number of jobs,0,4263,
CAEMP25N-10,18125,"Pike, IN",2021,Number of jobs,0,3998,
CAEMP25N-10,18125,"Pike, IN",2022,Number of jobs,0,4161,
CAEMP25N-10,18127,"Porter, IN",2018,Number of jobs,0,83990,
CAEMP25N-10,18127,"Porter, IN",2019,Number of jobs,0,84262,
CAEMP25N-10,18127,"Porter, IN",2020,Number of jobs,0,80575,
CAEMP25N-10,18127,"Porter, IN",2021,Number of jobs,0,83210,
CAEMP25N-10,18127,"Porter, IN",2022,Number of jobs,0,87895,
CAEMP25N-10,18129,"Posey, IN",2018,Number of jobs,0,12088,
CAEMP25N-10,18129,"Posey, IN",2019,Number of jobs,0,12118,
CAEMP25N-10,18129,"Posey, IN",2020,Number of jobs,0,11922,
CAEMP25N-10,18129,"Posey, IN",2021,Number of jobs,0,12020,
CAEMP25N-10,18129,"Posey, IN",2022,Number of jobs,0,12475,
CAEMP25N-10,18131,"Pulaski, IN",2018,Number of jobs,0,6556,
CAEMP25N-10,18131,"Pulaski, IN",2019,Number of jobs,0,6568,
